"ID","中文名稱","英文名稱","等級","HP","種族","體型","屬性","經驗值","職業經驗值","防禦","魔防","100%命中(僅供參考)","95%迴避(僅供參考)","掉落物","出沒地"
"1066","螃蟹","VADON","45","1,252","魚貝","小","水 1","","","54","21","269","253","加勒結晶(15.0%), 堅硬外皮(0.5%), 水靈礦石(0.2%), 蒼蠅翅膀(5.0%), 螃蟹卡片(0.01%), 鉗子(45.0%), 鋁原石(0.2%), 鐵製鎧甲[1](???%)","iz_d00_a(海盜地洞密穴1樓), iz_d00_b(海盜地洞密穴1樓), iz_d00_z(海盜地洞密穴1樓), iz_d01_a(海盜地洞密穴2樓), iz_d01_b(海盜地洞密穴2樓), iz_d01_z(海盜地洞密穴2樓), iz_dun00(海底洞穴1樓), iz_dun01(海底洞穴2樓)"
"2628","雄壯螃蟹","C2_VADON","45","12,520","魚貝","小","水 1","","","54","21","269","253","加勒結晶(75.0%), 堅硬外皮(2.5%), 水靈礦石(1.0%), 蒼蠅翅膀(25.0%), 螃蟹卡片(0.05%), 鉗子(100.0%), 鋁原石(1.0%)","iz_d01_a(海盜地洞密穴2樓), iz_d01_b(海盜地洞密穴2樓), iz_d01_z(海盜地洞密穴2樓), iz_dun01(海底洞穴2樓)"
"1064","邪骸食人魚","MEGALODON","46","2,665","不死","中","不死 1","1826","436","67","21","273","250","大馬士革短劍[2](1.0%), 死人遺骨(7.5%), 神秘藍箱(0.01%), 紫寶石(0.05%), 腐爛鱗片(27.5%), 腐臭之魚(0.1%), 蒼蠅翅膀(5.0%), 藍色藥草(0.4%), 邪骸食人魚卡片(0.01%)","bea_d03_a(東邊洞穴馬吾), bea_d03_b(東邊洞穴馬吾), bea_d03_z(東邊洞穴馬吾), beach_dun3(東邊洞穴馬吾)"
"1179","白幽靈","WHISPER","46","1,830","惡魔","小","念 1","1098","219","20","40","298","274","光環(0.01%), 星星的粉末(0.75%), 白幽靈卡片(0.01%), 蒼蠅翅膀(5.0%), 透明之布(26.68%), 長柄短劍[3](2-3詞條)(???%)","alde_dun04(鐘塔地下4樓), c_tower4(鐘塔4樓), gef_d02_a(吉芬地下密穴3樓), gef_d02_b(吉芬地下密穴3樓), gef_d02_z(吉芬地下密穴3樓), gef_dun02(吉芬地下密穴3樓), gl_c01_a(克雷斯特漢姆古城1樓), gl_c01_b(克雷斯特漢姆古城1樓), gl_c01_z(克雷斯特漢姆古城1樓), gl_cas01(克雷斯特漢姆古城1樓), gl_sew01(地下水道1樓), tre_d02_a(失事輪2樓), tre_d02_b(失事輪2樓), tre_d02_z(失事輪2樓), treasure02(失事輪2樓)"
"2618","雄壯白幽靈","C2_WHISPER","46","11,090","惡魔","小","念 3","","","20","40","298","274","光環(0.05%), 星星的粉末(3.75%), 白幽靈卡片(0.05%), 蒼蠅翅膀(25.0%), 透明之布(100.0%)","gl_sew01(地下水道1樓)"
"1111","紅蝙蝠","DRAINLIAR","47","2,777","動物","小","暗 2","1738","487","50","15","285","273","(服飾)吸血蝙蝠髮夾(歸屬)(???%), 大紅寶石(0.1%), 強化武器金屬-級數二(0.3%), 神之金屬原石(0.2%), 紅色藥草(5.0%), 紅色蝙蝠翅膀(27.5%), 紅蝙蝠卡片(0.01%), 蒼蠅翅膀(5.0%), 蝙蝠牙(15.0%), 騎兵之劍[3](2詞條)(???%)","alde_dun01(鐘塔地下1樓), alde_dun03(鐘塔地下3樓), gef_d01_a(吉芬地下密穴2樓), gef_d01_b(吉芬地下密穴2樓), gef_d01_z(吉芬地下密穴2樓), gef_dun01(吉芬地下密穴2樓), gl_sew04(地下水道4樓), in_sphinx1(人面獅身像地下1樓), in_sphinx2(人面獅身像地下2樓), mjo_d02_a(妙勒尼 廢棄礦場2樓), mjo_d02_b(妙勒尼 廢棄礦場2樓), mjo_d02_z(妙勒尼 廢棄礦場2樓), mjo_dun02(妙勒尼 廢棄礦場2樓), moc_pryd02(金字塔2樓), moc_pryd03(金字塔3樓), orc_d01_a(獸人地下洞窟1樓), orc_d01_b(獸人地下洞窟1樓), orc_d01_z(獸人地下洞窟1樓), orc_d02_a(獸人地下洞窟2樓), orc_d02_b(獸人地下洞窟2樓), orc_d02_z(獸人地下洞窟2樓), orcsdun01(獸人地下洞窟1樓), orcsdun02(獸人地下洞窟2樓), pay_d01_a(斐揚洞穴2樓), pay_d01_b(斐揚洞穴2樓), pay_d01_z(斐揚洞穴2樓), pay_dun01(斐揚洞穴2樓), pry_d02_a(金字塔2樓), pry_d02_b(金字塔2樓), pry_d02_z(金字塔2樓), pry_d03_a(金字塔3樓), pry_d03_b(金字塔3樓), pry_d03_z(金字塔3樓), sp_d01_a(人面獅身像地下1樓), sp_d01_b(人面獅身像地下1樓), sp_d01_z(人面獅身像地下1樓), sp_d02_a(人面獅身像地下2樓), sp_d02_b(人面獅身像地下2樓), sp_d02_z(人面獅身像地下2樓)"
"1144","烏賊","MARSE","47","1,456","魚貝","小","水 2","","","38","18","266","253","墨汁(45.0%), 天藍寶石(0.05%), 慧眼(0.03%), 水靈原石(0.06%), 烏賊卡片(0.01%), 葡萄(1.5%), 蒼蠅翅膀(5.0%), 觸鬚(15.0%)","iz_d02_a(海盜地洞密穴3樓), iz_d02_b(海盜地洞密穴3樓), iz_d02_z(海盜地洞密穴3樓), iz_dun02(海底洞穴3樓)"
"2847","狡猾紅蝙蝠","C5_DRAINLIAR","47","5,810","動物","小","暗 2","","","50","15","285","273","大紅寶石(0.5%), 強化武器金屬-級數二(1.5%), 神之金屬原石(1.0%), 紅色藥草(25.0%), 紅色蝙蝠翅膀(100.0%), 紅蝙蝠卡片(0.05%), 蒼蠅翅膀(25.0%), 蝙蝠牙(75.0%)","in_sphinx1(人面獅身像地下1樓), sp_d01_a(人面獅身像地下1樓), sp_d01_b(人面獅身像地下1樓), sp_d01_z(人面獅身像地下1樓)"
"1067","卡那多斯","CORNUTUS","48","1,450","魚貝","小","水 1","","","42","28","278","250","三色海洋緞帶(歸屬)(???%), 卡那多斯卡片(0.01%), 堅硬外皮(5.0%), 水靈礦石(0.23%), 海螺(27.5%), 蒼蠅翅膀(5.0%), 鋁原石(0.27%), 鋼盾[1](0.03%), 雪勒結晶(4.0%)","iz_d01_a(海盜地洞密穴2樓), iz_d01_b(海盜地洞密穴2樓), iz_d01_z(海盜地洞密穴2樓), iz_d02_a(海盜地洞密穴3樓), iz_d02_b(海盜地洞密穴3樓), iz_d02_z(海盜地洞密穴3樓), iz_dun01(海底洞穴2樓), iz_dun02(海底洞穴3樓)"
"1071","邪骸海盜","PIRATE_SKEL","48","1,411","不死","中","不死 1","","","53","20","275","251","6等料理書(0.03%), 圓月刀[4](1.25%), 死人遺骨(15.0%), 海盜頭巾(0.08%), 營養大骨(0.1%), 神之金屬原石(0.22%), 蒼蠅翅膀(5.0%), 邪骸海盜卡片(0.01%)","tre_d01_a(失事輪1樓), tre_d01_b(失事輪1樓), tre_d01_z(失事輪1樓), tre_d02_a(失事輪2樓), tre_d02_b(失事輪2樓), tre_d02_z(失事輪2樓), treasure01(失事輪1樓), treasure02(失事輪2樓)"
"2864","雄壯卡那多斯","C2_CORNUTUS","48","14,500","魚貝","小","水 1","","","42","28","278","250","卡那多斯卡片(0.05%), 堅硬外皮(25.0%), 水靈礦石(1.15%), 海螺(100.0%), 蒼蠅翅膀(25.0%), 鋁原石(1.35%), 鋼盾[1](0.15%), 雪勒結晶(20.0%)","iz_d02_a(海盜地洞密穴3樓), iz_d02_b(海盜地洞密穴3樓), iz_d02_z(海盜地洞密穴3樓), iz_dun02(海底洞穴3樓)"
"1016","邪骸弓箭手","ARCHER_SKELETON","50","3,280","不死","中","不死 1","2180","531","47","10","280","256","克羅伊特弓[3](0.18%), 死人遺骨(22.5%), 火箭矢(5.0%), 神之金屬原石(0.35%), 紅色藥草(9.0%), 蒼蠅翅膀(5.0%), 蘋果頭飾(0.02%), 邪骸弓箭手卡片(0.01%), 鋼斧[3](1.0%)","moc_pryd02(金字塔2樓), pay_d01_a(斐揚洞穴2樓), pay_d01_b(斐揚洞穴2樓), pay_d01_z(斐揚洞穴2樓), pay_d02_a(斐揚洞穴3樓), pay_d02_b(斐揚洞穴3樓), pay_d02_z(斐揚洞穴3樓), pay_d04_a(斐揚洞穴5樓-廢村), pay_d04_b(斐揚洞穴5樓-廢村), pay_d04_z(斐揚洞穴5樓-廢村), pay_dun01(斐揚洞穴2樓), pay_dun02(斐揚洞穴3樓), pay_dun04(斐揚洞穴5樓-廢村), pry_d02_a(金字塔2樓), pry_d02_b(金字塔2樓), pry_d02_z(金字塔2樓)"
"1062","聖誕波利","PORING_","50","25,000","植物","中","聖 1","2500","1","220","80","203","178","【X】字卡(???%)","ztw_e03_a(薑餅廣場), ztw_e03_b(薑餅廣場), ztw_e03_z(薑餅廣場), ztw_evt03(薑餅廣場)"
"1090","波利之王","MASTERING","50","3,780","植物","中","水 1","14130","3452","57","37","283","269","天使之保護[1](5.0%), 波利之王卡片(0.01%), 獸角頭飾(1.0%), 珍珠(5.0%), 蘋果(40.0%), 蘋果汁(20.0%), 青澀蘋果(0.25%), 青蘋果(0.25%)","maz_d03_a(迷宮森林3樓), maz_d03_b(迷宮森林3樓), maz_d03_z(迷宮森林3樓), pay_fild04(蘇克拉特沙漠), prt_maze03(迷宮森林3樓)"
"2210","聖誕瘋兔","XMAS_LUNATIC","50","25,000","無形","小","無 1","2500","","220","80","","1","【M】字卡(???%)","ztw_e03_a(薑餅廣場), ztw_e03_b(薑餅廣場), ztw_e03_z(薑餅廣場), ztw_evt03(薑餅廣場)"
"2380","聖誕狸貓","XMAS_SMOKEY_GIFT","50","20,135","動物","小","地 1","2500","0","220","80","231","313","【A】字卡(???%), 【S】字卡(???%)","ztw_e03_a(薑餅廣場), ztw_e03_b(薑餅廣場), ztw_e03_z(薑餅廣場), ztw_evt03(薑餅廣場)"
"1073","卡拉蟹","CRAB","51","3,072","魚貝","小","水 1","2056","567","36","11","268","254","十字弓[3](2-3詞條)(???%), 卡拉蟹卡片(0.01%), 星星的粉末(0.07%), 石頭(3.5%), 蒼蠅翅膀(5.0%), 螃蟹外殼(27.5%), 鉗子(7.5%), 鋁原石(???%)","cmd_f02_a(克克魔海邊), cmd_f02_b(克克魔海邊), cmd_f02_z(克克魔海邊), cmd_fild02(克克魔海邊), cmd_fild04(克克魔海邊), cmd_fild07(發樂斯燈塔)"
"1142","氣泡蟲","MARINE_SPHERE","51","1,831","植物","小","水 2","1756","","41","28","268","251","天藍寶石(0.05%), 氣泡蟲卡片(0.01%), 潛水頭盔(0.05%), 腦管(12.5%), 血管(25.0%), 鏈錘[3](???%)","iz_d03_a(海盜地洞密穴4樓), iz_d03_b(海盜地洞密穴4樓), iz_d03_z(海盜地洞密穴4樓), iz_d04_a(海盜地洞密穴5樓), iz_d04_b(海盜地洞密穴5樓), iz_d04_z(海盜地洞密穴5樓), iz_dun03(海底洞穴4樓), iz_dun04(海底洞穴5樓)"
"1153","獸人腐屍","ORC_ZOMBIE","51","3,033","不死","中","不死 1","2386","583","71","5","269","279","(服飾)外星人太陽眼鏡(綠)(歸屬)(???%), 獸人指甲(27.5%), 獸人腐屍卡片(0.01%), 粘稠液體(15.0%), 華麗金屬(0.01%), 賀勒拳套[3](???%), 雙手劍[3](???%)","orc_d01_a(獸人地下洞窟1樓), orc_d01_b(獸人地下洞窟1樓), orc_d01_z(獸人地下洞窟1樓), orcsdun01(獸人地下洞窟1樓)"
"1686","獸人嬰兒","ORC_BABY","51","2,766","人形","小","地 1","1659","307","58","3","259","263","圍兜兜(0.5%), 嬰兒的奶瓶(1.0%), 寵物奶嘴(0.5%), 巨大傑勒比結晶(5.0%), 德克短劍[3](???%), 牛奶(25.0%), 獸人嬰兒卡片(0.01%), 獸人頭盔(0.01%), 蒼蠅翅膀(5.0%)","gef_f10_a(獸人村), gef_f10_b(獸人村), gef_f10_z(獸人村), gef_fild03(吉芬區域), gef_fild10(獸人村)"
"2723","狡猾獸人腐屍","C5_ORC_ZOMBIE","51","15,165","不死","中","不死 1","35790","8746","71","5","269","279","獸人指甲(100.0%), 獸人腐屍卡片(0.05%), 粘稠液體(75.0%), 華麗金屬(0.05%)","orc_d01_a(獸人地下洞窟1樓), orc_d01_b(獸人地下洞窟1樓), orc_d01_z(獸人地下洞窟1樓), orcsdun01(獸人地下洞窟1樓)"
"1023","獸人戰士","ORK_WARRIOR","52","3,266","人形","中","地 1","1959","362","62","3","269","241","(服飾)香菸(歸屬)(???%), 巨斧[4](0.05%), 獸人戰士之證(45.0%), 獸人戰士卡片(0.01%), 獸人斧[4](0.03%), 破刃長戟[3](???%), 神之金屬原石(0.2%), 蒼蠅翅膀(5.0%), 香菸(0.02%)","gef_f10_a(獸人村), gef_f10_b(獸人村), gef_f10_z(獸人村), gef_fild03(吉芬區域), gef_fild10(獸人村)"
"1032","木乃伊犬","VERIT","52","1,642","不死","中","不死 1","","","63","10","257","229","不死心臟(45.0%), 克羅伊特弓[3](???%), 剎勒空結晶(3.5%), 木乃伊犬卡片(0.01%), 白色藥草(3.0%), 腐爛繃帶(5.5%), 花戒指(1.0%), 馴服手鐲(0.1%), 骷髏戒指(0.01%)","moc_pryd03(金字塔3樓), moc_pryd05(金字塔地下1樓), moc_pryd06(金字塔地下2樓), pry_d03_a(金字塔3樓), pry_d03_b(金字塔3樓), pry_d03_z(金字塔3樓), pry_d05_a(金字塔地下1樓), pry_d05_b(金字塔地下1樓), pry_d05_z(金字塔地下1樓), pry_d06_a(金字塔地下2樓), pry_d06_b(金字塔地下2樓), pry_d06_z(金字塔地下2樓)"
"1123","鏈錘哥布靈","GOBLIN_2","52","2,942","人形","中","火 1","1853","342","52","5","270","283","(服飾)笑臉面具(歸屬)(???%), 印地安髮箍(0.02%), 哥布靈卡片(0.01%), 哥布靈面具(0.02%), 蒼蠅翅膀(5.0%), 銀盾[1](0.03%), 鐵(1.25%), 雪勒結晶(45.0%)","gef_f11_a(吉芬區域), gef_f11_b(吉芬區域), gef_f11_z(吉芬區域), gef_fild11(吉芬區域), prt_f11_a(普隆德拉區域), prt_f11_b(普隆德拉區域), prt_f11_z(普隆德拉區域), prt_fild11(普隆德拉區域)"
"1124","大斧哥布靈","GOBLIN_3","52","3,266","人形","中","毒 1","1959","362","47","5","270","242","(服飾)嚇壞眼的假面(歸屬)(???%), 哥布靈卡片(0.01%), 嚇壞眼的假面(0.08%), 圓盾[1](0.01%), 紅色藥草(5.0%), 蒼蠅翅膀(5.0%), 鐵(1.15%), 雪勒結晶(45.0%), 頭巾(0.02%)","gef_f11_a(吉芬區域), gef_f11_b(吉芬區域), gef_f11_z(吉芬區域), gef_fild11(吉芬區域), prt_f11_a(普隆德拉區域), prt_f11_b(普隆德拉區域), prt_f11_z(普隆德拉區域), prt_fild11(普隆德拉區域)"
"1158","劍魚","PHEN","52","1,963","魚貝","中","水 2","1645","","44","11","270","255","(服飾)劍魚電吉他(歸屬)(???%), 劍魚卡片(0.01%), 天藍寶石(0.03%), 神之金屬原石(0.13%), 肉(5.0%), 背鰭(2.5%), 銳利麟片(10.0%), 長槍[3](???%), 青背魚(5.0%), 魚尾(27.5%)","iz_d03_a(海盜地洞密穴4樓), iz_d03_b(海盜地洞密穴4樓), iz_d03_z(海盜地洞密穴4樓), iz_dun03(海底洞穴4樓)"
"1588","聖誕獸人戰士","ORC_XMAS","52","1,047","人形","中","地 1","4500","832","52","3","261","233","菁英獵人徽章(???%), 雷吉亞裝備自選箱(???%)","gef_f10_a(獸人村), gef_f10_b(獸人村), gef_f10_z(獸人村), gef_fild03(吉芬區域), gef_fild10(獸人村), ztw_e03_a(薑餅廣場), ztw_e03_b(薑餅廣場), ztw_e03_z(薑餅廣場), ztw_evt03(薑餅廣場)"
"2713","狡猾劍魚","C5_PHEN","52","9,815","魚貝","中","水 2","","","44","11","270","255","劍魚卡片(0.05%), 天藍寶石(0.15%), 神之金屬原石(0.65%), 肉(25.0%), 背鰭(12.5%), 銳利麟片(50.0%), 魚尾(100.0%)","iz_d03_a(海盜地洞密穴4樓), iz_d03_b(海盜地洞密穴4樓), iz_d03_z(海盜地洞密穴4樓), iz_dun03(海底洞穴4樓)"
"2722","憤怒獸人戰士","C4_ORK_WARRIOR","52","16,330","人形","中","地 1","33780","8912","62","3","273","241","巨斧[4](0.25%), 獸人戰士之證(100.0%), 獸人戰士卡片(0.05%), 獸人斧[4](0.15%), 神之金屬原石(1.0%), 蒼蠅翅膀(25.0%), 香菸(0.1%)","gef_f10_a(獸人村), gef_f10_b(獸人村), gef_f10_z(獸人村), gef_fild10(獸人村)"
"1044","人魚","OBEAUNE","53","2,158","魚貝","中","水 2","","","48","26","305","271","(服飾)美人魚耳機(歸屬)(???%), 人魚之心(45.0%), 人魚卡片(0.01%), 天藍寶石(0.05%), 水靈原石(0.07%), 永恆玫瑰(0.15%), 聖職之衣[1](2-3詞條)(0.05%), 背鰭(2.5%), 言靈魔杖[2](2-3詞條)(???%)","iz_d02_a(海盜地洞密穴3樓), iz_d02_b(海盜地洞密穴3樓), iz_d02_z(海盜地洞密穴3樓), iz_dun02(海底洞穴3樓)"
"1116","轉轉蛋","EGGYRA","53","3,275","無形","中","念 2","2130","714","85","20","282","286","攜帶用孵蛋器(1.5%), 紅色藥草(5.0%), 蛋殼帽(0.1%), 蛋殼碎片(2.75%), 轉轉蛋卡片(0.01%), 鋁原石(0.29%), 集中藥水(1.25%), 雪勒結晶(5.0%), 騎兵之劍[3](2詞條)(???%)","pay_d01_a(斐揚洞穴2樓), pay_d01_b(斐揚洞穴2樓), pay_d01_z(斐揚洞穴2樓), pay_dun01(斐揚洞穴2樓)"
"1152","邪骸獸人","ORC_SKELETON","53","3,376","不死","中","不死 1","2596","639","82","10","270","248","(服飾)外星人太陽眼鏡(紅)(歸屬)(???%), 死人遺骨(17.5%), 毀滅之斧[2](2-3詞條)(???%), 獸人犬齒(27.5%), 獸人頭盔(0.01%), 綠色藥草(0.25%), 邪骸獸人卡片(0.01%), 鋁原石(0.4%), 長柄短劍[3](2-3詞條)(???%)","orc_d01_a(獸人地下洞窟1樓), orc_d01_b(獸人地下洞窟1樓), orc_d01_z(獸人地下洞窟1樓), orc_d02_a(獸人地下洞窟2樓), orc_d02_b(獸人地下洞窟2樓), orc_d02_z(獸人地下洞窟2樓), orcsdun01(獸人地下洞窟1樓), orcsdun02(獸人地下洞窟2樓)"
"2724","迅捷邪骸獸人","C1_ORC_SKELETON","53","16,880","不死","中","不死 1","38940","9584","82","10","270","248","死人遺骨(87.5%), 獸人犬齒(100.0%), 獸人頭盔(0.05%), 綠色藥草(1.25%), 邪骸獸人卡片(0.05%), 鋁原石(2.0%)","orc_d02_a(獸人地下洞窟2樓), orc_d02_b(獸人地下洞窟2樓), orc_d02_z(獸人地下洞窟2樓), orcsdun02(獸人地下洞窟2樓)"
"1013","狼","WOLF","54","3,534","動物","中","地 1","2390","634","55","3","279","258","(服飾)野狼假面(歸屬)(???%), 動物外皮(27.5%), 大衣[1](0.05%), 強化武器金屬-級數二(0.1%), 狼卡片(0.01%), 狼指甲(45.0%), 蒼蠅翅膀(5.0%), 鋼斧[3](1.0%), 魔物飼料(5.25%)","maz_d01_a(迷宮森林1樓), maz_d01_b(迷宮森林1樓), maz_d01_z(迷宮森林1樓), moc_fild03(蘇克拉特沙漠), moc_fild13(蘇克拉特沙漠), prt_maze01(迷宮森林1樓), prt_maze03(迷宮森林3樓)"
"1177","茲諾克","ZENORC","54","3,320","人形","中","暗 1","2462","707","69","5","273","253","古魔法書(0.03%), 神之金屬原石(0.35%), 粘稠液體(12.5%), 茲諾克之牙(27.5%), 茲諾克卡片(0.01%), 閃爍之石(0.1%), 黃色藥草(0.5%)","orc_d02_a(獸人地下洞窟2樓), orc_d02_b(獸人地下洞窟2樓), orc_d02_z(獸人地下洞窟2樓), orcsdun02(獸人地下洞窟2樓)"
"1273","獸人女戰士","ORC_LADY","54","3,709","人形","中","地 2","2336","431","99","20","266","282","(服飾)派對廚師帽(歸屬)(???%), 6等料理書(0.02%), 圓柄馬刀[3](0.01%), 婚禮頭紗(0.01%), 智力耳環(0.01%), 獸人女戰士卡片(0.01%), 皎潔長袍[1](2-3詞條)(0.02%), 結婚禮服(0.01%), 蒼蠅翅膀(5.0%), 賽依伐(23.28%)","gef_f10_a(獸人村), gef_f10_b(獸人村), gef_f10_z(獸人村), gef_fild03(吉芬區域), gef_fild10(獸人村)"
"1391","啤酒企鵝","GALAPAGO","54","3,181","動物","小","地 1","2390","634","70","16","285","259","哈密瓜(1.5%), 啤酒企鵝卡片(0.01%), 彎刀[3](1.0%), 椰子(1.5%), 火焰纏繞的液體(???%), 蒼蠅翅膀(5.0%), 蘆薈汁液(0.5%), 賽依伐(26.68%), 黃色藥草(17.5%)","cmd_f02_a(克克魔海邊), cmd_f02_b(克克魔海邊), cmd_f02_z(克克魔海邊), cmd_fild02(克克魔海邊), cmd_fild04(克克魔海邊)"
"2613","迅捷狼","C1_WOLF","54","17,670","動物","中","地 1","35850","9506","55","3","279","258","動物外皮(100.0%), 大衣[1](0.25%), 強化武器金屬-級數二(0.5%), 狼卡片(0.05%), 狼指甲(100.0%), 草莓(15.0%), 蒼蠅翅膀(25.0%), 魔物飼料(26.25%)","moc_fild03(蘇克拉特沙漠)"
"2725","雄壯獸人女戰士","C2_ORC_LADY","54","37,090","人形","中","地 2","35850","9506","99","20","266","282","6等料理書(0.1%), 婚禮頭紗(0.05%), 智力耳環(0.05%), 獸人女戰士卡片(0.05%), 皎潔長袍[1](2-3詞條)(0.1%), 結婚禮服(0.05%), 蒼蠅翅膀(25.0%), 賽依伐(100.0%)","gef_fild03(吉芬區域)"
"1041","木乃伊","MUMMY","55","1,899","不死","中","不死 2","","","95","3","259","293","(服飾)自動領帶(歸屬)(???%), 亡者遺物(2.75%), 書[3](???%), 木乃伊卡片(0.01%), 白色藥草(4.25%), 神之金屬原石(0.5%), 腐爛繃帶(45.0%), 萬能藥(1.25%), 角弓[2](???%), 銀戒指(0.05%), 防禦手套(0.01%)","moc_pryd02(金字塔2樓), moc_pryd03(金字塔3樓), moc_pryd04(金字塔4樓), moc_pryd05(金字塔地下1樓), pry_d02_a(金字塔2樓), pry_d02_b(金字塔2樓), pry_d02_z(金字塔2樓), pry_d03_a(金字塔3樓), pry_d03_b(金字塔3樓), pry_d03_z(金字塔3樓), pry_d04_a(金字塔4樓), pry_d04_b(金字塔4樓), pry_d04_z(金字塔4樓), pry_d05_a(金字塔地下1樓), pry_d05_b(金字塔地下1樓), pry_d05_z(金字塔地下1樓)"
"1147","蟻后","MAYA","55","","昆蟲","大","地 4","","","183","50","342","342","后冠(1.0%), 惡夢之石(0.05%), 蛇飾髮箍(2.5%), 蟻后卡片(???%), 鋁(17.5%), 防禦戒指(1.0%), 馴服手鐲(2.5%)","b_an_d02(螞蟻地獄密穴2樓), b_an_d02_z(螞蟻地獄密穴2樓)"
"2739","迅捷木乃伊","C1_MUMMY","55","10,775","不死","中","不死 2","","","95","3","259","293","亡者遺物(13.75%), 木乃伊卡片(0.05%), 神之金屬原石(2.5%), 腐爛繃帶(100.0%), 萬能藥(6.25%), 銀戒指(0.25%), 防禦手套(0.05%), 黃色藥草(21.25%)","moc_pryd03(金字塔3樓), pry_d03_a(金字塔3樓), pry_d03_b(金字塔3樓), pry_d03_z(金字塔3樓)"
"2740","雄壯木乃伊","C2_MUMMY","55","21,550","不死","中","不死 2","","","95","3","259","293","亡者遺物(13.75%), 木乃伊卡片(0.05%), 神之金屬原石(2.5%), 腐爛繃帶(100.0%), 萬能藥(6.25%), 銀戒指(0.25%), 防禦手套(0.05%), 黃色藥草(21.25%)","moc_pryd02(金字塔2樓), pry_d02_a(金字塔2樓), pry_d02_b(金字塔2樓), pry_d02_z(金字塔2樓)"
"1045","馬克","MARC","56","2,522","魚貝","中","水 2","1882","","55","24","284","285","天藍寶石(0.05%), 橡木魔杖[2](???%), 水靈原石(0.09%), 白色藥草(3.5%), 神之金屬原石(0.48%), 背鰭(5.0%), 鏈錘[3](???%), 馬克卡片(0.01%), 鰓刺(45.0%)","iz_d03_a(海盜地洞密穴4樓), iz_d03_b(海盜地洞密穴4樓), iz_d03_z(海盜地洞密穴4樓), iz_dun03(海底洞穴4樓)"
"1091","龍蠅","DRAGON_FLY","56","3,477","昆蟲","小","風 1","18144","4412","57","28","303","275","(服飾)捕蟲網(歸屬)(???%), 紅色藥草(40.0%), 紫寶石(7.5%), 紳士帽(1.0%), 葡萄汁(15.0%), 蒼蠅娃娃(10.0%), 鏽鐵(0.25%), 髮夾[1](15.0%), 髮夾[1](???%), 龍蠅卡片(0.01%)","moc_f18_a(蘇克拉特沙漠), moc_f18_b(蘇克拉特沙漠), moc_f18_z(蘇克拉特沙漠), moc_fild18(蘇克拉特沙漠)"
"1100","艾斯蜘蛛","ARGOS","56","4,368","昆蟲","大","毒 1","2620","484","58","8","276","257","(服飾)後背大蜘蛛(歸屬)(???%), 尖刃鐵錘[1](3詞條)(???%), 昆蟲後腳(2.5%), 樹皮褲(0.08%), 綠色藥草(3.35%), 艾斯蜘蛛卡片(0.01%), 蒼蠅翅膀(5.0%), 蜘蛛絲(45.0%), 鋁原石(0.31%), 雪勒結晶(6.0%)","maz_d01_a(迷宮森林1樓), maz_d01_b(迷宮森林1樓), maz_d01_z(迷宮森林1樓), mjolnir_10(妙勒尼山脈南區), mjolnir_11(妙勒尼山脈南區), moc_fild03(蘇克拉特沙漠), moc_fild13(蘇克拉特沙漠), prt_maze01(迷宮森林1樓)"
"1191","邪惡箱","MIMIC","56","1,707","無形","中","無 3","1127","225","63","15","376","335","書[3](???%), 神秘藍箱(0.23%), 聖言之書[2](???%), 設置用陷阱道具(6.0%), 賢者的日記[2](???%), 邪惡箱卡片(0.01%), 鋁原石(1.35%)","c_tower2(鐘塔2樓), c_tower3(鐘塔3樓), c_tower4(鐘塔4樓), gl_c02_a(克雷斯特漢姆古城2樓), gl_c02_b(克雷斯特漢姆古城2樓), gl_c02_z(克雷斯特漢姆古城2樓), gl_cas02(克雷斯特漢姆古城2樓), gl_chu_a(修道院), gl_chu_b(修道院), gl_chu_z(修道院), gl_church(修道院), gl_chy_a(地下公墓), gl_chy_b(地下公墓), gl_chy_z(地下公墓), gl_chyard(地下公墓), in_sphinx3(人面獅身像地下3樓), in_sphinx4(人面獅身像地下4樓), in_sphinx5(人面獅身像地下5樓), moc_pryd03(金字塔3樓), moc_pryd04(金字塔4樓), moc_pryd06(金字塔地下2樓), pry_d03_a(金字塔3樓), pry_d03_b(金字塔3樓), pry_d03_z(金字塔3樓), pry_d04_a(金字塔4樓), pry_d04_b(金字塔4樓), pry_d04_z(金字塔4樓), pry_d06_a(金字塔地下2樓), pry_d06_b(金字塔地下2樓), pry_d06_z(金字塔地下2樓), sp_d03_a(人面獅身像地下3樓), sp_d03_b(人面獅身像地下3樓), sp_d03_z(人面獅身像地下3樓), sp_d04_a(人面獅身像地下4樓), sp_d04_b(人面獅身像地下4樓), sp_d04_z(人面獅身像地下4樓), sp_d05_a(人面獅身像地下5樓), sp_d05_b(人面獅身像地下5樓), sp_d05_z(人面獅身像地下5樓), tow_d02_a(鐘塔2樓), tow_d02_b(鐘塔2樓), tow_d02_z(鐘塔2樓), tow_d03_a(鐘塔3樓), tow_d03_b(鐘塔3樓), tow_d03_z(鐘塔3樓)"
